DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	1.30984	130	9	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.31005	131	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31011	131	0	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3103	131	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31034	131	0	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.31055	131	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31057	131	0	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3108	131	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.31105	131	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31107	131	1	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3113	131	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31134	131	1	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.31155	131	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31161	131	1	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3118	131	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31184	131	1	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.31205	131	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31207	131	2	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3123	131	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.31255	131	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31257	131	2	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3128	131	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31284	131	2	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.31305	131	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31311	131	3	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3133	131	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31334	131	3	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.31355	131	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31357	131	3	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3138	131	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.31405	131	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31407	131	4	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3143	131	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31434	131	4	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.31455	131	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31461	131	4	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3148	131	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31484	131	4	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.31505	131	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31507	131	5	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3153	131	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.31555	131	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31557	131	5	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3158	131	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31584	131	5	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.31605	131	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31611	131	6	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3163	131	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31634	131	6	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.31655	131	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31657	131	6	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3168	131	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.31705	131	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31707	131	7	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3173	131	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31734	131	7	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.31755	131	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31761	131	7	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3178	131	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31784	131	7	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.31805	131	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31807	131	8	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3183	131	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.31855	131	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31857	131	8	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3188	131	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31884	131	8	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.31905	131	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31911	131	9	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3193	131	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31934	131	9	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.31955	131	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.31957	131	9	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3198	131	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.32005	132	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32007	132	0	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3203	132	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32034	132	0	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.32055	132	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32061	132	0	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3208	132	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32084	132	0	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.32105	132	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32107	132	1	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3213	132	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.32155	132	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32157	132	1	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3218	132	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32184	132	1	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.32205	132	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32211	132	2	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3223	132	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32234	132	2	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.32255	132	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32257	132	2	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3228	132	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.32305	132	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32307	132	3	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3233	132	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32334	132	3	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.32355	132	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32361	132	3	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3238	132	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32384	132	3	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.32405	132	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32407	132	4	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3243	132	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.32455	132	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32457	132	4	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3248	132	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32484	132	4	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.32505	132	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32511	132	5	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3253	132	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32534	132	5	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.32555	132	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32557	132	5	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3258	132	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.32605	132	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32607	132	6	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3263	132	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32634	132	6	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.32655	132	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32661	132	6	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3268	132	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32684	132	6	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.32705	132	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32707	132	7	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3273	132	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.32755	132	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32757	132	7	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3278	132	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32784	132	7	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.32805	132	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32811	132	8	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3283	132	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32834	132	8	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.32855	132	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32857	132	8	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3288	132	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.32905	132	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32907	132	9	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3293	132	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32934	132	9	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.32955	132	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32961	132	9	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3298	132	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.32984	132	9	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.33005	133	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33007	133	0	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3303	133	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.33055	133	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33057	133	0	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3308	133	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33084	133	0	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.33105	133	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33111	133	1	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3313	133	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33134	133	1	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.33155	133	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33157	133	1	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3318	133	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.33205	133	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33207	133	2	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3323	133	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33234	133	2	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.33255	133	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33261	133	2	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3328	133	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33284	133	2	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.33305	133	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33307	133	3	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3333	133	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.33355	133	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33357	133	3	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3338	133	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33384	133	3	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.33405	133	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33411	133	4	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3343	133	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33434	133	4	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.33455	133	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33457	133	4	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3348	133	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.33505	133	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33507	133	5	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3353	133	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33534	133	5	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.33555	133	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33561	133	5	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3358	133	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33584	133	5	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.33605	133	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33607	133	6	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3363	133	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.33655	133	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33657	133	6	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3368	133	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33684	133	6	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.33705	133	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33711	133	7	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3373	133	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33734	133	7	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.33755	133	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33757	133	7	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3378	133	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.33805	133	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33807	133	8	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3383	133	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33834	133	8	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.33855	133	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33861	133	8	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3388	133	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33884	133	8	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.33905	133	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33907	133	9	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3393	133	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.33955	133	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33957	133	9	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3398	133	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.33984	133	9	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.34005	134	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34011	134	0	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3403	134	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34034	134	0	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.34055	134	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34057	134	0	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3408	134	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.34105	134	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34107	134	1	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3413	134	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34134	134	1	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.34155	134	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34161	134	1	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3418	134	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34184	134	1	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.34205	134	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34207	134	2	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3423	134	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.34255	134	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34257	134	2	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3428	134	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34284	134	2	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.34305	134	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34311	134	3	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3433	134	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34334	134	3	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.34355	134	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34357	134	3	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3438	134	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.34405	134	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34407	134	4	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3443	134	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34434	134	4	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.34455	134	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34461	134	4	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3448	134	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34484	134	4	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.34505	134	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34507	134	5	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3453	134	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.34555	134	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34557	134	5	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3458	134	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34584	134	5	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.34605	134	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34611	134	6	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3463	134	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34634	134	6	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.34655	134	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34657	134	6	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3468	134	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.34705	134	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34707	134	7	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3473	134	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34734	134	7	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.34755	134	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34761	134	7	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3478	134	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34784	134	7	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.34805	134	8	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34807	134	8	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3483	134	8	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.34855	134	8	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34857	134	8	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3488	134	8	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34884	134	8	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.34905	134	9	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34911	134	9	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3493	134	9	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34934	134	9	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.34955	134	9	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.34957	134	9	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3498	134	9	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.35005	135	0	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35007	135	0	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3503	135	0	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35034	135	0	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.35055	135	0	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35061	135	0	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3508	135	0	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35084	135	0	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.35105	135	1	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35107	135	1	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3513	135	1	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.35155	135	1	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35157	135	1	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3518	135	1	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35184	135	1	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.35205	135	2	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35211	135	2	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3523	135	2	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35234	135	2	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.35255	135	2	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35257	135	2	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3528	135	2	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.35305	135	3	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35307	135	3	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3533	135	3	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35334	135	3	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.35355	135	3	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35361	135	3	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3538	135	3	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35384	135	3	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.35405	135	4	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35407	135	4	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3543	135	4	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.35455	135	4	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35457	135	4	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3548	135	4	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35484	135	4	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.35505	135	5	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35511	135	5	0	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3553	135	5	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35534	135	5	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.35555	135	5	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35557	135	5	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3558	135	5	3	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.35605	135	6	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35607	135	6	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3563	135	6	1	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35634	135	6	1	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.35655	135	6	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35661	135	6	2	3	3	1	1	0	6306	28	0	256.54 	0	0
DL	1.3568	135	6	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35684	135	6	3	3	2	1	1	0	4205	28	0	256.54 	0	0
DL	1.35705	135	7	0	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35707	135	7	0	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3573	135	7	1	1	2	1	1	0	4205	28	0	256.54	0	0
DL	1.35755	135	7	2	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35757	135	7	2	3	1	1	1	0	2104	28	0	256.54 	0	0
DL	1.3578	135	7	3	1	2	1	1	0	4205	28	0	256.54	0	0
UL	1.35784	135	7	3	3	2	1	1	0	4205	28	0	256.54 	0	0
